artists,available_markets,disc_number,duration_ms,explicit,href,id,is_local,name,popularity,preview_url,track_number,type,uri,album.album_type,album.artists,album.available_markets,album.external_urls.spotify,album.href,album.id,album.images,album.name,album.release_date,album.release_date_precision,album.total_tracks,album.type,album.uri,external_ids.isrc,external_urls.spotify
"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/2kxP07DLgs4xlWz8YHlvfh'}, 'href': 'https://api.spotify.com/v1/artists/2kxP07DLgs4xlWz8YHlvfh', 'id': '2kxP07DLgs4xlWz8YHlvfh', 'name': 'NIKI', 'type': 'artist', 'uri': 'spotify:artist:2kxP07DLgs4xlWz8YHlvfh'}]","['AD', 'AE', 'AR', 'AT', 'AU', 'BE', 'BG', 'BH', 'BO', 'BR', 'CA', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'DZ', 'EC', 'EE', 'EG', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IN', 'IS', 'IT', 'JO', 'JP', 'KW', 'LB', 'LI', 'LT', 'LU', 'LV', 'MA', 'MC', 'MT', 'MX', 'MY', 'NI', 'NL', 'NO', 'NZ', 'OM', 'PA', 'PE', 'PH', 'PL', 'PS', 'PT', 'PY', 'QA', 'RO', 'SA', 'SE', 'SG', 'SK', 'SV', 'TH', 'TN', 'TR', 'TW', 'US', 'UY', 'VN', 'ZA']",1,336000,FALSE,https://api.spotify.com/v1/tracks/3vZk7OAUjMtVDNC852aNqi,3vZk7OAUjMtVDNC852aNqi,FALSE,Oceans & Engines,75,https://p.scdn.co/mp3-preview/16efd232bb2bc65efd2f478785d74c199f13f1fd?cid=bb1e7f9cfb8245fb804e0d6dc044ee74,1,track,spotify:track:3vZk7OAUjMtVDNC852aNqi,SINGLE,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/2kxP07DLgs4xlWz8YHlvfh'}, 'href': 'https://api.spotify.com/v1/artists/2kxP07DLgs4xlWz8YHlvfh', 'id': '2kxP07DLgs4xlWz8YHlvfh', 'name': 'NIKI', 'type': 'artist', 'uri': 'spotify:artist:2kxP07DLgs4xlWz8YHlvfh'}]","['AD', 'AE', 'AR', 'AT', 'AU', 'BE', 'BG', 'BH', 'BO', 'BR', 'CA', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'DZ', 'EC', 'EE', 'EG', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IN', 'IS', 'IT', 'JO', 'JP', 'KW', 'LB', 'LI', 'LT', 'LU', 'LV', 'MA', 'MC', 'MT', 'MX', 'MY', 'NI', 'NL', 'NO', 'NZ', 'OM', 'PA', 'PE', 'PH', 'PL', 'PS', 'PT', 'PY', 'QA', 'RO', 'SA', 'SE', 'SG', 'SK', 'SV', 'TH', 'TN', 'TR', 'TW', 'US', 'UY', 'VN', 'ZA']",https://open.spotify.com/album/2va673nk2JXgCxJeTiZdM9,https://api.spotify.com/v1/albums/2va673nk2JXgCxJeTiZdM9,2va673nk2JXgCxJeTiZdM9,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273d9f85e02902a3c6047c31674', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02d9f85e02902a3c6047c31674', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851d9f85e02902a3c6047c31674', 'width': 64}]",Oceans & Engines,2022-07-08,day,1,album,spotify:album:2va673nk2JXgCxJeTiZdM9,ZZOPM2234425,https://open.spotify.com/track/3vZk7OAUjMtVDNC852aNqi
"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/4IKVDbCSBTxBeAsMKjAuTs'}, 'href': 'https://api.spotify.com/v1/artists/4IKVDbCSBTxBeAsMKjAuTs', 'id': '4IKVDbCSBTxBeAsMKjAuTs', 'name': 'Armaan Malik', 'type': 'artist', 'uri': 'spotify:artist:4IKVDbCSBTxBeAsMKjAuTs'}]","['AD', 'AE', 'AR', 'AT', 'AU', 'BE', 'BG', 'BH', 'BO', 'BR', 'CA', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'DZ', 'EC', 'EE', 'EG', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IN', 'IS', 'IT', 'JO', 'JP', 'KW', 'LB', 'LI', 'LT', 'LU', 'LV', 'MA', 'MC', 'MT', 'MX', 'MY', 'NI', 'NL', 'NO', 'NZ', 'OM', 'PA', 'PE', 'PH', 'PL', 'PS', 'PT', 'PY', 'QA', 'RO', 'SA', 'SE', 'SG', 'SK', 'SV', 'TH', 'TN', 'TR', 'TW', 'US', 'UY', 'VN', 'ZA']",1,194477,FALSE,https://api.spotify.com/v1/tracks/52INmBPUsLUQ6to3WnGWUm,52INmBPUsLUQ6to3WnGWUm,FALSE,You,65,https://p.scdn.co/mp3-preview/4b15b693d84500efcd09f8f55c9b08a05c0f81af?cid=bb1e7f9cfb8245fb804e0d6dc044ee74,1,track,spotify:track:52INmBPUsLUQ6to3WnGWUm,SINGLE,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/4IKVDbCSBTxBeAsMKjAuTs'}, 'href': 'https://api.spotify.com/v1/artists/4IKVDbCSBTxBeAsMKjAuTs', 'id': '4IKVDbCSBTxBeAsMKjAuTs', 'name': 'Armaan Malik', 'type': 'artist', 'uri': 'spotify:artist:4IKVDbCSBTxBeAsMKjAuTs'}]","['AD', 'AE', 'AR', 'AT', 'AU', 'BE', 'BG', 'BH', 'BO', 'BR', 'CA', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'DZ', 'EC', 'EE', 'EG', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IN', 'IS', 'IT', 'JO', 'JP', 'KW', 'LB', 'LI', 'LT', 'LU', 'LV', 'MA', 'MC', 'MT', 'MX', 'MY', 'NI', 'NL', 'NO', 'NZ', 'OM', 'PA', 'PE', 'PH', 'PL', 'PS', 'PT', 'PY', 'QA', 'RO', 'SA', 'SE', 'SG', 'SK', 'SV', 'TH', 'TN', 'TR', 'TW', 'US', 'UY', 'VN', 'ZA']",https://open.spotify.com/album/2jjveyg1Fb0Pf6wfnTOGg4,https://api.spotify.com/v1/albums/2jjveyg1Fb0Pf6wfnTOGg4,2jjveyg1Fb0Pf6wfnTOGg4,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273c3ff35fffb6052a81cec1883', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02c3ff35fffb6052a81cec1883', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851c3ff35fffb6052a81cec1883', 'width': 64}]",You,2022-01-07,day,1,album,spotify:album:2jjveyg1Fb0Pf6wfnTOGg4,USAR12100207,https://open.spotify.com/track/52INmBPUsLUQ6to3WnGWUm
"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/0MG4LXIw7n4x0wjDc6WYXk'}, 'href': 'https://api.spotify.com/v1/artists/0MG4LXIw7n4x0wjDc6WYXk', 'id': '0MG4LXIw7n4x0wjDc6WYXk', 'name': 'This Will Destroy You', 'type': 'artist', 'uri': 'spotify:artist:0MG4LXIw7n4x0wjDc6WYXk'}]","['AD', 'AE', 'AR', 'AT', 'AU', 'BE', 'BG', 'BH', 'BO', 'BR', 'CA', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'DZ', 'EC', 'EE', 'EG', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IN', 'IS', 'IT', 'JO', 'JP', 'KW', 'LB', 'LI', 'LT', 'LU', 'LV', 'MA', 'MC', 'MT', 'MX', 'MY', 'NI', 'NL', 'NO', 'NZ', 'OM', 'PA', 'PE', 'PH', 'PL', 'PS', 'PT', 'PY', 'QA', 'RO', 'SA', 'SE', 'SG', 'SK', 'SV', 'TH', 'TN', 'TR', 'TW', 'US', 'UY', 'VN', 'ZA']",1,676986,FALSE,https://api.spotify.com/v1/tracks/37HI0imp0t6a0MBS00lPkS,37HI0imp0t6a0MBS00lPkS,FALSE,The Mighty Rio Grande,50,https://p.scdn.co/mp3-preview/7fd23a1dafaea259154718542718e7a5d9a14081?cid=bb1e7f9cfb8245fb804e0d6dc044ee74,5,track,spotify:track:37HI0imp0t6a0MBS00lPkS,ALBUM,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/0MG4LXIw7n4x0wjDc6WYXk'}, 'href': 'https://api.spotify.com/v1/artists/0MG4LXIw7n4x0wjDc6WYXk', 'id': '0MG4LXIw7n4x0wjDc6WYXk', 'name': 'This Will Destroy You', 'type': 'artist', 'uri': 'spotify:artist:0MG4LXIw7n4x0wjDc6WYXk'}]","['AD', 'AE', 'AR', 'AT', 'AU', 'BE', 'BG', 'BH', 'BO', 'BR', 'CA', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'DZ', 'EC', 'EE', 'EG', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IN', 'IS', 'IT', 'JO', 'JP', 'KW', 'LB', 'LI', 'LT', 'LU', 'LV', 'MA', 'MC', 'MT', 'MX', 'MY', 'NI', 'NL', 'NO', 'NZ', 'OM', 'PA', 'PE', 'PH', 'PL', 'PS', 'PT', 'PY', 'QA', 'RO', 'SA', 'SE', 'SG', 'SK', 'SV', 'TH', 'TN', 'TR', 'TW', 'US', 'UY', 'VN', 'ZA']",https://open.spotify.com/album/72vAmnfrNfzORX6gG7p8Jf,https://api.spotify.com/v1/albums/72vAmnfrNfzORX6gG7p8Jf,72vAmnfrNfzORX6gG7p8Jf,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b27346db3c1d529e0d7c0f7430ce', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e0246db3c1d529e0d7c0f7430ce', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d0000485146db3c1d529e0d7c0f7430ce', 'width': 64}]",S/T,2007-01-08,day,7,album,spotify:album:72vAmnfrNfzORX6gG7p8Jf,US76L0710410,https://open.spotify.com/track/37HI0imp0t6a0MBS00lPkS
"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/2kxP07DLgs4xlWz8YHlvfh'}, 'href': 'https://api.spotify.com/v1/artists/2kxP07DLgs4xlWz8YHlvfh', 'id': '2kxP07DLgs4xlWz8YHlvfh', 'name': 'NIKI', 'type': 'artist', 'uri': 'spotify:artist:2kxP07DLgs4xlWz8YHlvfh'}]","['AD', 'AE', 'AR', 'AT', 'AU', 'BE', 'BG', 'BH', 'BO', 'BR', 'CA', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'DZ', 'EC', 'EE', 'EG', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IN', 'IS', 'IT', 'JO', 'JP', 'KW', 'LB', 'LI', 'LT', 'LU', 'LV', 'MA', 'MC', 'MT', 'MX', 'MY', 'NI', 'NL', 'NO', 'NZ', 'OM', 'PA', 'PE', 'PH', 'PL', 'PS', 'PT', 'PY', 'QA', 'RO', 'SA', 'SE', 'SG', 'SK', 'SV', 'TH', 'TN', 'TR', 'TW', 'US', 'UY', 'VN', 'ZA']",1,234057,FALSE,https://api.spotify.com/v1/tracks/3z6Gmz2jadZZ9y5FOIWAqF,3z6Gmz2jadZZ9y5FOIWAqF,FALSE,Before,70,https://p.scdn.co/mp3-preview/8bfa871ff9463a30e5781945c08cc55f303e1f7b?cid=bb1e7f9cfb8245fb804e0d6dc044ee74,1,track,spotify:track:3z6Gmz2jadZZ9y5FOIWAqF,SINGLE,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/2kxP07DLgs4xlWz8YHlvfh'}, 'href': 'https://api.spotify.com/v1/artists/2kxP07DLgs4xlWz8YHlvfh', 'id': '2kxP07DLgs4xlWz8YHlvfh', 'name': 'NIKI', 'type': 'artist', 'uri': 'spotify:artist:2kxP07DLgs4xlWz8YHlvfh'}]","['AD', 'AE', 'AR', 'AT', 'AU', 'BE', 'BG', 'BH', 'BO', 'BR', 'CA', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'DZ', 'EC', 'EE', 'EG', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IN', 'IS', 'IT', 'JO', 'JP', 'KW', 'LB', 'LI', 'LT', 'LU', 'LV', 'MA', 'MC', 'MT', 'MX', 'MY', 'NI', 'NL', 'NO', 'NZ', 'OM', 'PA', 'PE', 'PH', 'PL', 'PS', 'PT', 'PY', 'QA', 'RO', 'SA', 'SE', 'SG', 'SK', 'SV', 'TH', 'TN', 'TR', 'TW', 'US', 'UY', 'VN', 'ZA']",https://open.spotify.com/album/6fXesrnlXstTyz9uurgYEY,https://api.spotify.com/v1/albums/6fXesrnlXstTyz9uurgYEY,6fXesrnlXstTyz9uurgYEY,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273e2879520de9e93aba5210ae2', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02e2879520de9e93aba5210ae2', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851e2879520de9e93aba5210ae2', 'width': 64}]",Before,2022-06-03,day,1,album,spotify:album:6fXesrnlXstTyz9uurgYEY,ZZOPM2230670,https://open.spotify.com/track/3z6Gmz2jadZZ9y5FOIWAqF
"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/3gIRvgZssIb9aiirIg0nI3'}, 'href': 'https://api.spotify.com/v1/artists/3gIRvgZssIb9aiirIg0nI3', 'id': '3gIRvgZssIb9aiirIg0nI3', 'name': 'Jeremy Zucker', 'type': 'artist', 'uri': 'spotify:artist:3gIRvgZssIb9aiirIg0nI3'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/5JMLG56F1X5mFmWNmS0iAp'}, 'href': 'https://api.spotify.com/v1/artists/5JMLG56F1X5mFmWNmS0iAp', 'id': '5JMLG56F1X5mFmWNmS0iAp', 'name': 'Chelsea Cutler', 'type': 'artist', 'uri': 'spotify:artist:5JMLG56F1X5mFmWNmS0iAp'}]","['AD', 'AE', 'AR', 'AT', 'AU', 'BE', 'BG', 'BH', 'BO', 'BR', 'CA', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'DZ', 'EC', 'EE', 'EG', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IN', 'IS', 'IT', 'JO', 'JP', 'KW', 'LB', 'LI', 'LT', 'LU', 'LV', 'MA', 'MC', 'MT', 'MX', 'MY', 'NI', 'NL', 'NO', 'NZ', 'OM', 'PA', 'PE', 'PH', 'PL', 'PS', 'PT', 'PY', 'QA', 'RO', 'SA', 'SE', 'SG', 'SK', 'SV', 'TH', 'TN', 'TR', 'TW', 'US', 'UY', 'VN', 'ZA']",1,219146,FALSE,https://api.spotify.com/v1/tracks/4CxFN5zON70B3VOPBYbd6P,4CxFN5zON70B3VOPBYbd6P,FALSE,you were good to me,77,https://p.scdn.co/mp3-preview/d2feaa20f94f76876857c435fe4ceb2134aa8df3?cid=bb1e7f9cfb8245fb804e0d6dc044ee74,1,track,spotify:track:4CxFN5zON70B3VOPBYbd6P,SINGLE,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/3gIRvgZssIb9aiirIg0nI3'}, 'href': 'https://api.spotify.com/v1/artists/3gIRvgZssIb9aiirIg0nI3', 'id': '3gIRvgZssIb9aiirIg0nI3', 'name': 'Jeremy Zucker', 'type': 'artist', 'uri': 'spotify:artist:3gIRvgZssIb9aiirIg0nI3'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/5JMLG56F1X5mFmWNmS0iAp'}, 'href': 'https://api.spotify.com/v1/artists/5JMLG56F1X5mFmWNmS0iAp', 'id': '5JMLG56F1X5mFmWNmS0iAp', 'name': 'Chelsea Cutler', 'type': 'artist', 'uri': 'spotify:artist:5JMLG56F1X5mFmWNmS0iAp'}]","['AD', 'AE', 'AR', 'AT', 'AU', 'BE', 'BG', 'BH', 'BO', 'BR', 'CA', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'DZ', 'EC', 'EE', 'EG', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IN', 'IS', 'IT', 'JO', 'JP', 'KW', 'LB', 'LI', 'LT', 'LU', 'LV', 'MA', 'MC', 'MT', 'MX', 'MY', 'NI', 'NL', 'NO', 'NZ', 'OM', 'PA', 'PE', 'PH', 'PL', 'PS', 'PT', 'PY', 'QA', 'RO', 'SA', 'SE', 'SG', 'SK', 'SV', 'TH', 'TN', 'TR', 'TW', 'US', 'UY', 'VN', 'ZA']",https://open.spotify.com/album/16mjtcKPxpQ4ajFHmJ0hJC,https://api.spotify.com/v1/albums/16mjtcKPxpQ4ajFHmJ0hJC,16mjtcKPxpQ4ajFHmJ0hJC,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273d841ad4d4aa791514d7e9758', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02d841ad4d4aa791514d7e9758', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851d841ad4d4aa791514d7e9758', 'width': 64}]",brent,2019-05-03,day,5,album,spotify:album:16mjtcKPxpQ4ajFHmJ0hJC,USUM71906797,https://open.spotify.com/track/4CxFN5zON70B3VOPBYbd6P
"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/56oDRnqbIiwx4mymNEv7dS'}, 'href': 'https://api.spotify.com/v1/artists/56oDRnqbIiwx4mymNEv7dS', 'id': '56oDRnqbIiwx4mymNEv7dS', 'name': 'Lizzo', 'type': 'artist', 'uri': 'spotify:artist:56oDRnqbIiwx4mymNEv7dS'}]","['AD', 'AE', 'AR', 'AT', 'AU', 'BE', 'BG', 'BH', 'BO', 'BR', 'CA', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'DZ', 'EC', 'EE', 'EG', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IN', 'IS', 'IT', 'JO', 'JP', 'KW', 'LB', 'LI', 'LT', 'LU', 'LV', 'MA', 'MC', 'MT', 'MX', 'MY', 'NI', 'NL', 'NO', 'NZ', 'OM', 'PA', 'PE', 'PH', 'PL', 'PS', 'PT', 'PY', 'QA', 'RO', 'SA', 'SE', 'SG', 'SK', 'SV', 'TH', 'TN', 'TR', 'TW', 'US', 'UY', 'VN', 'ZA']",1,148490,TRUE,https://api.spotify.com/v1/tracks/3WjCwQWPM8ggvyEwUPFBZ5,3WjCwQWPM8ggvyEwUPFBZ5,FALSE,I Love You Bitch,70,https://p.scdn.co/mp3-preview/fa664de08dd6c51217520095c75d2ca0df998f5c?cid=bb1e7f9cfb8245fb804e0d6dc044ee74,5,track,spotify:track:3WjCwQWPM8ggvyEwUPFBZ5,ALBUM,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/56oDRnqbIiwx4mymNEv7dS'}, 'href': 'https://api.spotify.com/v1/artists/56oDRnqbIiwx4mymNEv7dS', 'id': '56oDRnqbIiwx4mymNEv7dS', 'name': 'Lizzo', 'type': 'artist', 'uri': 'spotify:artist:56oDRnqbIiwx4mymNEv7dS'}]","['AD', 'AE', 'AR', 'AT', 'AU', 'BE', 'BG', 'BH', 'BO', 'BR', 'CA', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'DZ', 'EC', 'EE', 'EG', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IN', 'IS', 'IT', 'JO', 'JP', 'KW', 'LB', 'LI', 'LT', 'LU', 'LV', 'MA', 'MC', 'MT', 'MX', 'MY', 'NI', 'NL', 'NO', 'NZ', 'OM', 'PA', 'PE', 'PH', 'PL', 'PS', 'PT', 'PY', 'QA', 'RO', 'SA', 'SE', 'SG', 'SK', 'SV', 'TH', 'TN', 'TR', 'TW', 'US', 'UY', 'VN', 'ZA']",https://open.spotify.com/album/1NgFBv1PxMG1zhFDW1OrRr,https://api.spotify.com/v1/albums/1NgFBv1PxMG1zhFDW1OrRr,1NgFBv1PxMG1zhFDW1OrRr,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2730bb0fe89076743883482769a', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e020bb0fe89076743883482769a', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d000048510bb0fe89076743883482769a', 'width': 64}]",Special,2022-07-15,day,12,album,spotify:album:1NgFBv1PxMG1zhFDW1OrRr,USAT22203707,https://open.spotify.com/track/3WjCwQWPM8ggvyEwUPFBZ5
"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/3gIRvgZssIb9aiirIg0nI3'}, 'href': 'https://api.spotify.com/v1/artists/3gIRvgZssIb9aiirIg0nI3', 'id': '3gIRvgZssIb9aiirIg0nI3', 'name': 'Jeremy Zucker', 'type': 'artist', 'uri': 'spotify:artist:3gIRvgZssIb9aiirIg0nI3'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/5JMLG56F1X5mFmWNmS0iAp'}, 'href': 'https://api.spotify.com/v1/artists/5JMLG56F1X5mFmWNmS0iAp', 'id': '5JMLG56F1X5mFmWNmS0iAp', 'name': 'Chelsea Cutler', 'type': 'artist', 'uri': 'spotify:artist:5JMLG56F1X5mFmWNmS0iAp'}]","['AD', 'AE', 'AR', 'AT', 'AU', 'BE', 'BG', 'BH', 'BO', 'BR', 'CA', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'DZ', 'EC', 'EE', 'EG', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IN', 'IS', 'IT', 'JO', 'JP', 'KW', 'LB', 'LI', 'LT', 'LU', 'LV', 'MA', 'MC', 'MT', 'MX', 'MY', 'NI', 'NL', 'NO', 'NZ', 'OM', 'PA', 'PE', 'PH', 'PL', 'PS', 'PT', 'PY', 'QA', 'RO', 'SA', 'SE', 'SG', 'SK', 'SV', 'TH', 'TN', 'TR', 'TW', 'US', 'UY', 'VN', 'ZA']",1,174586,FALSE,https://api.spotify.com/v1/tracks/1aEsTgCsv8nOjEgyEoRCpS,1aEsTgCsv8nOjEgyEoRCpS,FALSE,this is how you fall in love,75,https://p.scdn.co/mp3-preview/077337cbd91e25d41c0ef6af463065992f10b9ab?cid=bb1e7f9cfb8245fb804e0d6dc044ee74,1,track,spotify:track:1aEsTgCsv8nOjEgyEoRCpS,SINGLE,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/3gIRvgZssIb9aiirIg0nI3'}, 'href': 'https://api.spotify.com/v1/artists/3gIRvgZssIb9aiirIg0nI3', 'id': '3gIRvgZssIb9aiirIg0nI3', 'name': 'Jeremy Zucker', 'type': 'artist', 'uri': 'spotify:artist:3gIRvgZssIb9aiirIg0nI3'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/5JMLG56F1X5mFmWNmS0iAp'}, 'href': 'https://api.spotify.com/v1/artists/5JMLG56F1X5mFmWNmS0iAp', 'id': '5JMLG56F1X5mFmWNmS0iAp', 'name': 'Chelsea Cutler', 'type': 'artist', 'uri': 'spotify:artist:5JMLG56F1X5mFmWNmS0iAp'}]","['AD', 'AE', 'AR', 'AT', 'AU', 'BE', 'BG', 'BH', 'BO', 'BR', 'CA', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'DZ', 'EC', 'EE', 'EG', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IN', 'IS', 'IT', 'JO', 'JP', 'KW', 'LB', 'LI', 'LT', 'LU', 'LV', 'MA', 'MC', 'MT', 'MX', 'MY', 'NI', 'NL', 'NO', 'NZ', 'OM', 'PA', 'PE', 'PH', 'PL', 'PS', 'PT', 'PY', 'QA', 'RO', 'SA', 'SE', 'SG', 'SK', 'SV', 'TH', 'TN', 'TR', 'TW', 'US', 'UY', 'VN', 'ZA']",https://open.spotify.com/album/0A9eIFTz09ciHqCHJNYyf2,https://api.spotify.com/v1/albums/0A9eIFTz09ciHqCHJNYyf2,0A9eIFTz09ciHqCHJNYyf2,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273bdcc1b27dac22bfb3a57c2de', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02bdcc1b27dac22bfb3a57c2de', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851bdcc1b27dac22bfb3a57c2de', 'width': 64}]",brent ii,2021-02-05,day,5,album,spotify:album:0A9eIFTz09ciHqCHJNYyf2,USUM72024519,https://open.spotify.com/track/1aEsTgCsv8nOjEgyEoRCpS
"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/06HL4z0CvFAxyc27GXpf02'}, 'href': 'https://api.spotify.com/v1/artists/06HL4z0CvFAxyc27GXpf02', 'id': '06HL4z0CvFAxyc27GXpf02', 'name': 'Taylor Swift', 'type': 'artist', 'uri': 'spotify:artist:06HL4z0CvFAxyc27GXpf02'}]","['CA', 'US']",1,352186,FALSE,https://api.spotify.com/v1/tracks/10eBRyImhfqVvkiVEGf0N0,10eBRyImhfqVvkiVEGf0N0,FALSE,Enchanted,72,https://p.scdn.co/mp3-preview/6503e6990f3c06c3772ee64c3bd79f5dbe46ae4e?cid=bb1e7f9cfb8245fb804e0d6dc044ee74,9,track,spotify:track:10eBRyImhfqVvkiVEGf0N0,ALBUM,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/06HL4z0CvFAxyc27GXpf02'}, 'href': 'https://api.spotify.com/v1/artists/06HL4z0CvFAxyc27GXpf02', 'id': '06HL4z0CvFAxyc27GXpf02', 'name': 'Taylor Swift', 'type': 'artist', 'uri': 'spotify:artist:06HL4z0CvFAxyc27GXpf02'}]","['CA', 'US']",https://open.spotify.com/album/5MfAxS5zz8MlfROjGQVXhy,https://api.spotify.com/v1/albums/5MfAxS5zz8MlfROjGQVXhy,5MfAxS5zz8MlfROjGQVXhy,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273e11a75a2f2ff39cec788a015', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02e11a75a2f2ff39cec788a015', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851e11a75a2f2ff39cec788a015', 'width': 64}]",Speak Now,2010-10-25,day,14,album,spotify:album:5MfAxS5zz8MlfROjGQVXhy,USCJY1003663,https://open.spotify.com/track/10eBRyImhfqVvkiVEGf0N0
